layer,neuron,mean_abs_activation,activation_std,family_mean_std,sharedness,family_sensitivity,invariance_score,prompt_sensitive_score
0,1765,1.9969412667410715,3.36404696747045,3.3609831844216616,0.5936126018567578,1.683064773778688,0.22124423072378713,6.711686017794433
0,1392,4.845758928571429,1.3589770595406603,1.355447416280682,3.565737426407983,0.27971823537702156,2.7863457187960368,6.568171419651189
0,983,2.532247488839286,2.301361678317007,2.2959185927832095,1.1003252606369394,0.9066719174292395,0.5770920789143971,5.8138340911547095
0,1165,2.6922781808035716,1.9580358072116477,1.919747410496516,1.3749885451017256,0.7130565894446073,0.8026521444615632,5.168494065933928
0,1302,2.5034877232142856,1.866750342043264,1.8562641003550948,1.3410933030181074,0.7414709254099596,0.7700922728310268,4.64713438628239
0,1702,5.373381696428571,0.8600119374754329,0.8521527363612527,6.248024259032809,0.15858776203072927,5.392793246910796,4.578941916125077
0,550,2.780534362792969,1.63391833386212,1.6327021175834902,1.701757427779851,0.5871898410036718,1.0721826613404555,4.539784342145741
1,283,1.680352783203125,2.187112245350076,2.1829421138943337,0.7682971088834325,1.2990967352917577,0.3341734591197768,3.6681128566536567
0,1516,2.258139256068638,1.638387701400705,1.5823351143306386,1.3782683279847394,0.700724904079006,0.8104005090294797,3.5731330379258717
0,451,2.117661830357143,1.1472259773553641,1.1435131816065969,1.8458961235716984,0.5399883141046319,1.1986429420699372,2.421574217198546
0,583,1.4187159946986607,1.632066499140226,1.6288189531246993,0.8692753182365565,1.1480929312971717,0.40467305002099047,2.310831501266339
0,1679,2.8744419642857144,0.8771237593782223,0.7922824067713989,3.2771187149287107,0.2756298930315625,2.569020005591564,2.2773697975889933
0,141,2.796484375,0.8065916839182807,0.7954129279497898,3.4670341434479504,0.28443307269210727,2.6992719333995505,2.224359824684588
10,288,2.1306082589285715,1.0726875461528704,1.037389972931513,1.9862319464208538,0.4868982750282375,1.3358223489654215,2.2102716440575687
1,92,2.6714564732142856,0.8188057745724344,0.8143170969754769,3.262621360954506,0.3048212839396969,2.500435424461769,2.175412679964203
0,332,2.8609654017857142,0.719347728643242,0.713854825980384,3.9771605729835073,0.24951527761207576,3.1829627410272097,2.0423139590276405
0,1454,1.406475830078125,1.4498244035802552,1.4468078852273152,0.9701001421308518,1.028675236084017,0.4781939094418341,2.034900321338665
0,93,1.456689453125,1.3637795385224631,1.3622985236987164,1.0681260011989875,0.9352011065742986,0.5519457370969516,1.984445891479678
0,216,2.426534598214286,0.8124913338239443,0.7852017179847798,2.986532299688235,0.3235896141654045,2.2563884362083084,1.9053191352673646
0,1216,2.2635184151785714,0.8282986298726513,0.8020700127272085,2.732728995093938,0.3543464250179326,2.01774741278455,1.8155002440705474
0,1734,3.158705357142857,0.6583930024409929,0.5658230966177815,4.797591328948883,0.17913127484556216,4.0687508094272635,1.7872684464817468
15,783,1.5823717662266323,1.1597499391392543,1.1278356358672081,1.3644065400809586,0.7127496503599937,0.7966176141353649,1.7846552671405311
0,1601,1.8137416294642856,0.9524466454578363,0.9374265493048164,1.9042953574549812,0.5168465106770405,1.255430489539119,1.7002495570392002
15,338,1.3403523121561323,1.292878031431066,1.2562597605699932,1.0367190429815534,0.9372601605685119,0.5351470412096411,1.6838306747486995
0,149,2.474693080357143,0.6771496274263605,0.6719100171031356,3.654568097740208,0.27151235477403607,2.874190002180255,1.6627710699477791
7,991,1.7703264508928571,1.0104157754626741,0.9357458064595204,1.7520754740856488,0.5285721610358474,1.146217050622159,1.656575552487357
0,1186,1.5757481166294642,1.0504626235500363,1.0469006983039766,1.50005015052709,0.6643828559100212,0.9012650816490895,1.649651803650562
0,427,1.5099843314715795,1.0758606862790145,1.072802595318648,1.4035115765615056,0.7104721966226862,0.8205404211379337,1.619915109693204
0,53,1.6860822405133928,0.9653749028297308,0.9602931516116966,1.746555135228787,0.5695407726840926,1.112780990226829,1.6191332286191167
0,1686,1.2880545479910714,1.2359826769994804,1.2213319361523947,1.0421290927708693,0.9481981876148565,0.5349194447443404,1.5731421549678328
0,174,1.5454624720982142,1.0493069301109987,1.0174673364366709,1.4728397906367972,0.6583574149800487,0.8881317002791684,1.5724575850486027
1,224,1.053981672014509,1.4789698169629752,1.4702702830430494,0.7126453476471095,1.3949662760896036,0.2975596586732259,1.5496379312349586
0,859,1.371880340576172,1.0403410232787613,1.0311701059827818,1.318682039059163,0.7516467171641128,0.7528242003011243,1.414641996187626
0,1808,2.6958984375,0.540091341760396,0.5189785988523947,4.991550942405318,0.19250666090633609,4.185763573523027,1.3991135937421102
11,558,0.9325038364955357,1.4856173549271343,1.484782289267984,0.6276873420436924,1.5922515692765442,0.2421398252712293,1.3845651811030193
1,1556,1.1738329206194196,1.1776036746403231,1.1768077131203927,0.9967970965960581,1.0025334014026481,0.4977680251914224,1.3813756348995705
6,725,0.9138173784528459,1.541387357172458,1.50723937289251,0.5928534325568438,1.6493861454661969,0.22377011126572596,1.3773415324375449
0,1589,2.4358677455357145,0.6061197766639799,0.552413913509936,4.018782789368243,0.22678311978934027,3.2758706282642174,1.3456072341040088
0,108,0.8959389822823661,1.4804172036338834,1.4655732468853502,0.6051931677705427,1.6357939994505764,0.22960563985527455,1.3130642032747235
1,858,2.018331473214286,0.6538559442502782,0.6458610681066236,3.0868089586913143,0.31999736251483907,2.3384963079095646,1.3035617210833939
8,329,1.362924303327288,0.9950196451407382,0.9533339692228968,1.3697447484966632,0.6994763153164284,0.8059804871370791,1.2993220358413549
0,392,1.0538811819893974,1.21140471146255,1.1896992787063165,0.8699655053772444,1.1288731312076454,0.4086507047433772,1.2538016820549465
17,1465,1.365371813092913,0.9431561994615529,0.9163244457382925,1.4476609136551166,0.671116662754246,0.8662835730864885,1.251123569859051
1,74,2.7129185267857143,0.48894084833402196,0.45844141839901953,5.548550479018062,0.1689845252955896,4.746470427070071,1.2437142174206213
17,225,1.387094225202288,0.9103259109255267,0.8823797830763423,1.523731978649333,0.6361349725990585,0.9312996813635924,1.223943901540442
4,1784,1.1422154017857142,1.2845532932798147,1.059912308064042,0.8891920004948404,0.9279435196404116,0.4612126815108604,1.2106481628129935
0,670,1.7428152901785714,0.7204566461091735,0.6735580455662363,2.419039203193461,0.38647679010231345,1.744738332774363,1.1738872606356316
11,1575,1.8385602678571429,0.6802351233931515,0.6381342230019377,2.7028265695241864,0.3470834691006452,2.0064284296567587,1.1732482279712522
