position,layer,within_fact_similarity,same_relation_similarity,global_other_similarity,invariance_gap,family_centroid_separation
subject,0,0.9043856763177448,0.71939277274139,0.680295946119198,0.18499290357635478,0.07201291124025981
subject,1,0.9311709311273363,0.74429815654276,0.7095574302003822,0.1868727745845763,0.04950181643168131
subject,2,0.9276572113235791,0.7389371457537919,0.7020192532334477,0.18872006556978727,0.05115486184755961
subject,3,0.9034451090627247,0.7018456264596545,0.6509642882363147,0.20159948260307015,0.0673491358757019
subject,4,0.899267304274771,0.6841859659349376,0.6284344606851745,0.21508133833983334,0.07500562071800232
subject,5,0.8865007738272349,0.6715928580047507,0.608572291277556,0.21490791582248425,0.0855554739634196
subject,6,0.8909192432959875,0.7225752580120708,0.6646446720567636,0.1683439852839167,0.07182351748148601
subject,7,0.8943061427937613,0.7435163928026503,0.6771263284996772,0.15078974999111106,0.06495914856592815
subject,8,0.893208249575562,0.7367476939703479,0.6700386368139233,0.1564605556052141,0.06883606314659119
subject,9,0.8928821914725833,0.7439983880486001,0.6768549326600299,0.14888380342398322,0.0679544707139333
subject,10,0.8840611987643772,0.7400466037123944,0.6676113963954978,0.14401459505198277,0.07314306497573853
subject,11,0.884101712041431,0.7426558159404631,0.666228610094792,0.1414458961009678,0.07444785038630168
subject,12,0.8874726924631331,0.7461071250452237,0.6615632934211236,0.1413655674179094,0.07466323177019756
subject,13,0.8882450143496196,0.7629971957116416,0.6799070908739749,0.12524781863797796,0.06946617364883423
subject,14,0.8965101963943906,0.7894649721230521,0.7115118485823687,0.10704522427133845,0.061553398768107094
subject,15,0.9060394454333517,0.8005629626977624,0.7165423893447345,0.1054764827355893,0.05967607100804647
subject,16,0.9153857027490934,0.8084130344743078,0.7246489955189949,0.10697266827478558,0.05515726407368978
subject,17,0.9124488977922334,0.8042218603080873,0.71880206056974,0.10822703748414608,0.057661473751068115
subject,18,0.9056586758957968,0.8014043805725647,0.7123600966581661,0.10425429532323216,0.062052140633265175
subject,19,0.9040375161502097,0.8228623071290326,0.7398806474637241,0.08117520902117703,0.06036288539568583
subject,20,0.8902808250652419,0.8084119123604262,0.7178008284523255,0.08186891270481567,0.06901546319325765
subject,21,0.8795872372057703,0.8109660793095828,0.7271644784603268,0.0686211578961875,0.07948967814445496
subject,22,0.8493330233626896,0.787884662593856,0.6992430472940517,0.06144836076883353,0.0991760790348053
subject,23,0.8117191746830941,0.7550021049651232,0.659363190891842,0.05671706971797086,0.12514513731002808
subject,24,0.8064550047119459,0.7629681288405802,0.6711230883517095,0.04348687587136568,0.12388589978218079
subject,25,0.7793876958390077,0.7411913323244362,0.641550331741261,0.03819636351457145,0.14615856607755026
subject,26,0.768604771213399,0.7356259904463183,0.6368417964265164,0.03297878076708072,0.13897105058034262
subject,27,0.7575721187724007,0.7247885300015862,0.6299391190392069,0.032783588770814553,0.13843775788942972
subject,28,0.7635484295586745,0.7357420335044011,0.6454665101301442,0.027806396054273375,0.12634836634000143
subject,29,0.7842591941356659,0.7645501097438462,0.6859928703427107,0.01970908439181973,0.10546905795733134
subject,30,0.7764426707393594,0.7555211148704544,0.6762659414748972,0.020921555868904984,0.11254245042800903
subject,31,0.6987349775102404,0.6591021427665978,0.5153981544735264,0.03963283474364254,0.19432419538497925
preanswer,0,0.7758118836416139,0.8317625352153273,0.8234840910597186,-0.05595065157371337,0.20304598410924277
preanswer,1,0.8250851712293095,0.8684613549009417,0.8620157167444833,-0.04337618367163221,0.15838510791460672
preanswer,2,0.7893280959791608,0.8414242659667225,0.8329563359859296,-0.052096169987561725,0.19030238191286722
preanswer,3,0.7321617520517774,0.798155733457569,0.7850673623719356,-0.0659939814057916,0.2390638291835785
preanswer,4,0.7154091998934746,0.785405670061256,0.771656310889456,-0.06999647016778132,0.2536730269591014
preanswer,5,0.6876277829209964,0.7644155025030628,0.7444630149480266,-0.07678771958206643,0.27732624610265094
preanswer,6,0.6722211490074793,0.7530203671053504,0.7343549821487007,-0.08079921809787105,0.2918694516023
preanswer,7,0.6899589944216941,0.7648346768861467,0.7439596460860533,-0.07487568246445264,0.27298134565353394
preanswer,8,0.6889172072211901,0.7642707895939097,0.74433996084586,-0.07535358237271961,0.27533188462257385
preanswer,9,0.6942287392086453,0.7682280795253588,0.7495530335555991,-0.07399934031671351,0.2697368760903676
preanswer,10,0.6858086754878362,0.7619456648036386,0.7440642330019425,-0.07613698931580237,0.27932775020599365
preanswer,11,0.6854442177547349,0.7617226136848331,0.7441373911608632,-0.07627839593009822,0.2795688807964325
preanswer,12,0.7006410701407326,0.7732217110693455,0.7559186318268378,-0.07258064092861283,0.2661779224872589
preanswer,13,0.7042815231614643,0.7759079975047798,0.758386147257665,-0.07162647434331548,0.2626074453194936
preanswer,14,0.706143110493819,0.7774976257912137,0.7566661443018045,-0.07135451529739478,0.2590971887111664
preanswer,15,0.6958300660053889,0.7694036287340251,0.7442349112851339,-0.07357356272863624,0.26971972982088727
preanswer,16,0.7051153929697143,0.7756883454029307,0.7518002543158622,-0.07057295243321648,0.26080472270647687
preanswer,17,0.7151541087362502,0.78311550271782,0.7600615209925713,-0.06796139398156986,0.2484438121318817
preanswer,18,0.7186534290512403,0.7861848533717972,0.7642679807393709,-0.06753142432055692,0.24704408645629883
preanswer,19,0.7139392460385958,0.782769497800054,0.7615926502220747,-0.06883025176145818,0.25350237886110943
preanswer,20,0.7019169898496733,0.7735681877556172,0.7511962544949105,-0.07165119790594388,0.2656458417574565
preanswer,21,0.7247640914387173,0.7909233015482173,0.7688322925629715,-0.06615921010949999,0.24316715200742087
preanswer,22,0.7059621241357591,0.7766627004990975,0.7566730822850433,-0.07070057636333837,0.26451698939005536
preanswer,23,0.7015366928444968,0.770609798700069,0.7291318691258009,-0.06907310585557214,0.25903888543446857
preanswer,24,0.7264354469047652,0.7877077992215301,0.7485495587151187,-0.061272352316764866,0.2302756110827128
preanswer,25,0.7089386701583862,0.7712814076210964,0.723933922927568,-0.06234273746271024,0.2388854126135508
preanswer,26,0.6973149003254042,0.7377673114057292,0.6833775185255541,-0.040452411080324935,0.22577917575836182
preanswer,27,0.6894462622702122,0.6994456529899529,0.6473898678474749,-0.009999390719740653,0.21901985009511313
preanswer,28,0.693362064494027,0.7058883290512092,0.6546476783722432,-0.012526264557182198,0.20515910784403482
preanswer,29,0.7202155575156212,0.7310924797629317,0.6831730866701239,-0.010876922247310516,0.17680460214614868
preanswer,30,0.7017183119224177,0.7107960984336608,0.6654554042764681,-0.009077786511243024,0.2007994751135508
preanswer,31,0.2636060346681107,0.39447084271645455,0.34654405068199845,-0.13086480804834383,0.723309114575386
