layer,neuron,mean_abs_activation,activation_std,family_mean_std,sharedness,family_sensitivity,invariance_score,prompt_sensitive_score
8,4766,0.27789713541666666,0.0010553102263963089,0.0002852308903666468,263.08287894242596,0.0010263864848858587,262.81313109661784,7.926484736523646e-05
9,2112,0.2769748263888889,0.0017443651444538726,0.0006879716789994503,158.69162236281207,0.002483869036402842,158.29842979453423,0.00019055083635134514
12,4708,0.27646484375,0.0017743125097541175,0.0003946730355788401,155.72742389354914,0.00142756526529813,155.50542974348207,0.00010911321911364224
0,308,0.27516276041666665,0.0022390060272158415,0.0016144943668551948,122.8401875144386,0.005867394617701282,122.12363992683778,0.00044424872666103387
15,443,0.2759982638888889,0.0024384868733659305,0.0003733648119376143,113.13783521535197,0.0013527746656886834,112.98499198059757,0.00010304803989198303
15,1024,0.27628038194444443,0.0025904768934584296,0.00099944261629075,106.61116934588492,0.0036174808785766144,106.22689558232528,0.0002761263877603632
7,3747,0.27639973958333336,0.0026643040045104646,0.0013719586474883589,103.70289434735591,0.004963657657199288,103.19069108340807,0.00037920901288488465
13,41,0.27684461805555555,0.0029341850765280393,0.001384303683491069,94.3193055420643,0.005000273051868483,93.85002976730179,0.00038323702452898364
13,562,0.2763454861111111,0.0029368322087838304,0.001232593040031508,94.06442113503459,0.004460317398557105,93.64672700923737,0.00034062152282467926
1,4230,0.2766059027777778,0.00307547807952377,0.0018447457063674858,89.9099215491877,0.006669196205307752,89.31426717744802,0.0005102675515052078
13,943,0.2754665798611111,0.003138290213147629,0.0012486787571426205,87.74804530891485,0.004532942706986412,87.35208331988989,0.00034396926657530064
9,709,0.2737955729166667,0.003125508584916699,0.0017206820365618576,87.57230804915942,0.006284527297883923,87.02539458130408,0.0004711151240078706
12,3030,0.27688802083333336,0.0031767898173843297,0.0012419187437347635,87.13226385162334,0.004485258173101441,86.74319821287807,0.0003438724229885384
0,918,0.27641059027777776,0.003271155958559296,0.0015593320025338326,84.47353786873872,0.005641340874913363,83.99966711317404,0.00043101587925940593
1,2837,0.27490234375,0.00330608035355237,0.0011007439902700564,83.12538987893289,0.00400411277380127,82.79387387097363,0.0003025971027939657
12,3842,0.2760091145833333,0.0033227051734387074,0.0015898026335417878,83.04259860021644,0.0057599433844725744,82.56701725540056,0.00043880001724612037
11,915,0.2755208333333333,0.0033615444383920806,0.0014918817050605378,81.93819840343384,0.00541474948468284,81.49691303557125,0.00041104449061303355
9,4325,0.2741427951388889,0.003510581167282289,0.0006232304896169488,78.06819266861932,0.002273370766247702,77.8911172796454,0.0001708541484393686
9,2935,0.2750325520833333,0.0035208956921715055,0.00184330912505595,78.09219128626597,0.006702124562960376,77.57229212183111,0.0005069700129426342
11,4851,0.27529296875,0.003543694607441743,0.0021385229549066628,77.66338126056023,0.007768143140283248,77.06473139600855,0.0005887203329962775
9,2769,0.27568359375,0.0035627805365145886,0.001979084570894189,77.35706251418647,0.007178800033667783,76.80568982548141,0.0005456011468392867
