position,layer,within_fact_similarity,same_relation_similarity,global_other_similarity,invariance_gap,family_centroid_separation
subject,0,0.9702084470229845,0.7948307859044828,0.7625889674712248,0.17537766111850173,0.006474534670511882
subject,1,0.9980707731511858,0.9905579462873213,0.989324789111399,0.007512826863864452,0.00023473302523295084
subject,2,0.9965977233317164,0.9837244252702504,0.9819189127198317,0.012873298061465976,0.000342706839243571
subject,3,0.9979290833075841,0.9280475576944424,0.924788520937889,0.06988152561314176,0.0002601742744445801
subject,4,0.9961175536115964,0.922691635979396,0.9144329797916322,0.07342591763220041,0.0005804498990376791
subject,5,0.9983911201357841,0.9731794680835623,0.9707448601334666,0.025211652052221867,0.0003374616305033366
subject,6,0.9977063578036096,0.9740620971629114,0.9682456507476874,0.023644260640698245,0.00043206413586934406
subject,7,0.9982149344351556,0.9840749559190237,0.980321804403017,0.014139978516131912,0.0006137291590372721
subject,8,0.9983783466948404,0.9887465697572086,0.9855846208261533,0.00963177693763173,0.0005220572153727213
subject,9,0.9984196661247148,0.9894187277352268,0.9854954705289047,0.009000938389488011,0.0006157358487447103
subject,10,0.9980056898461448,0.9904179331140988,0.9851632247653066,0.007587756732046036,0.0009135405222574869
subject,11,0.9936185222533014,0.9632059177891774,0.9469319137615255,0.03041260446412397,0.003179659446080526
subject,12,0.9902417118350665,0.8908025910118312,0.8661546899445562,0.09943912082323525,0.003177255392074585
subject,13,0.9921437823110156,0.9220401830971241,0.9035787304915074,0.07010359921389153,0.00248567263285319
subject,14,0.9894222039315436,0.9134880972969712,0.8922237969081228,0.07593410663457234,0.0038897693157196045
subject,15,0.988539089096917,0.9004570150239901,0.8750115309660841,0.0880820740729269,0.0042407214641571045
subject,16,0.9906434295905961,0.9295588775114579,0.9112596075878375,0.06108455207913821,0.003797243038813273
subject,17,0.9586979311373499,0.6521536509301795,0.5386551693595345,0.3065442802071704,0.021240830421447754
preanswer,0,0.8035093400213453,0.8525993395032305,0.8501007079043322,-0.049089999481885194,0.1890388230482737
preanswer,1,0.977419402036402,0.9830493232065981,0.9823463999123002,-0.005629921170196117,0.020310064156850178
preanswer,2,0.9730486119786899,0.9797591609033671,0.9784838514635339,-0.006710548924677262,0.022993197043736775
preanswer,3,0.9269087119234933,0.9451496617924986,0.9416694538926499,-0.018240949869005263,0.062098791201909385
preanswer,4,0.8736380976107385,0.905076511328419,0.9024265454021386,-0.031438413717680525,0.11945200959841411
preanswer,5,0.9540128807226816,0.9653706422470736,0.9631633581050362,-0.01135776152439194,0.0393090546131134
preanswer,6,0.9729825129111608,0.9795585851213245,0.976869480107497,-0.006576072210163764,0.02005976438522339
preanswer,7,0.981158098578453,0.9857858843198328,0.9845826781044403,-0.004627785741379786,0.01558305819829305
preanswer,8,0.9848275701204936,0.9885370571843602,0.9873992810155161,-0.0037094870638666455,0.01237255334854126
preanswer,9,0.9772778751121627,0.9828256304968487,0.9805337921768013,-0.005547755384685993,0.018635372320810955
preanswer,10,0.9815594747662544,0.9858167713451567,0.9816758702276275,-0.004257296578902281,0.013979395230611166
preanswer,11,0.9418314455284013,0.9552420339913983,0.9404786748164851,-0.01341058846299703,0.041604310274124146
preanswer,12,0.9318017891711659,0.8538829521586497,0.8211229073685697,0.07791883701251612,0.03536840279897054
preanswer,13,0.9468118980526924,0.9166984530786674,0.8906817957293243,0.030113444974025017,0.025952160358428955
preanswer,14,0.9488666776153777,0.9281655526522434,0.9045054962030715,0.020701124963134254,0.02661311626434326
preanswer,15,0.9272904498709573,0.8897763353857127,0.8511497964254684,0.037514114485244665,0.038796693086624146
preanswer,16,0.9422551400131649,0.9194799533508944,0.8931269801428748,0.02277518666227052,0.03000296155611674
preanswer,17,0.36446853638626636,0.43070733521358995,0.3466297284461133,-0.06623879882732359,0.7201308210690817
