layer,neuron,mean_abs_activation,activation_std,family_mean_std,sharedness,family_sensitivity,invariance_score,prompt_sensitive_score
4,1713,0.16854926215277777,0.0020032024763910255,0.0010128267435148184,84.09792131196495,0.006009048758386204,83.59559132769074,0.00017071120030802333
5,1392,0.16841362847222222,0.0023139980429326824,0.0009696053299485782,72.74892909147893,0.005757251247972809,72.33249275728308,0.00016329475180264629
5,885,0.16725802951388888,0.002759891782663806,0.0012069538178035443,60.581160972746424,0.007216075695951118,60.147134695886336,0.00020187271728008607
8,159,0.16701388888888888,0.0028095966104238826,0.001084309629805067,59.422931156136464,0.006492293214208183,59.03962857616207,0.00018109476803341567
2,938,0.1669650607638889,0.0028423590336914793,0.001392391873572402,58.72106152810442,0.008339370691277312,58.23541481658859,0.0002324807937781612
4,933,0.1683322482638889,0.0029170563856257057,0.0016271972147496544,57.6864275457769,0.009666522992527099,57.13413907673342,0.00027390976552754735
5,501,0.16766493055555556,0.0029464380964335504,0.0023857713806096875,56.884970971377804,0.014229315238370207,56.08689289168137,0.0004000101928513552
5,203,0.16626519097222223,0.002953323029697168,0.0023417648888126594,56.27860910973747,0.01408443216939933,55.496965858496004,0.00038935398645048157
9,907,0.16716037326388888,0.0032123324675121813,0.0019649271478132955,52.02087706576699,0.01175467220355607,51.41649304417628,0.000328457955464819
5,1214,0.16590169270833333,0.003211416043326767,0.0019899933995096535,51.64389994034711,0.011994943343132945,51.03177667048522,0.00033014327345706214
9,1350,0.16682400173611112,0.0033669470572017563,0.002707737479456374,49.53284564832681,0.01623100525267523,48.74171855838131,0.00045171560197376326
7,1545,0.1677951388888889,0.0035661331828834328,0.002336706559010036,47.039213364401064,0.013925866080609606,46.393148590077814,0.00039208800161166666
6,1213,0.165869140625,0.0036284623254928005,0.0029840938644542406,45.70074731454297,0.017990542801797547,44.8930961468086,0.0004949690848413601
9,1364,0.16754557291666666,0.0039023146409213542,0.0012803359661000804,42.92392193039261,0.007641672066529743,42.59839893517082,0.00021451462296605189
4,193,0.16573893229166667,0.00394709950547966,0.0026073464654213017,41.979421253601565,0.01573155261601611,41.32924801389066,0.00043213881929337754
5,1934,0.16679144965277778,0.0040287029913748384,0.0023559941213427676,41.3905069454939,0.014125304390260992,40.81399681706964,0.0003929596748721827
9,629,0.16565755208333333,0.004131550632092328,0.0014800363132322805,40.0860308393754,0.00893425841659994,39.73106325310587,0.00024517919264450115
13,1565,0.16688368055555555,0.004252863211077834,0.0011543629483097432,39.23108766660857,0.0069171295080344905,38.96158533500798,0.00019264433751089245
9,1158,0.16685655381944445,0.00424647371804073,0.0024997313084263967,39.28371660329233,0.014981229505086362,38.703884822035,0.00041709655159859936
6,188,0.165283203125,0.004244116356925555,0.0017313149217780355,38.93490524832239,0.010474775502101,38.53129854624603,0.00028615727588958255
5,817,0.16656358506944444,0.004279285396436701,0.0028030674795062787,38.91413063439814,0.016828712288014996,38.27009422937673,0.00046688896857813723
6,286,0.16537543402777777,0.004382243408709024,0.00159888581700457,37.72900991516805,0.009668159955220768,37.367732698277166,0.0002644164359479888
11,587,0.16585286458333334,0.004448453896066554,0.000891409479103337,37.274881020781464,0.005374668123307117,37.07561191128975,0.00014784281562602546
