layer,neuron,mean_abs_activation,activation_std,family_mean_std,sharedness,family_sensitivity,invariance_score,prompt_sensitive_score
8,4766,0.27757393973214284,0.001588059615226355,0.0007720719555888374,174.67811595765937,0.0027814901313997563,174.19359818335934,0.00021430705446949362
9,2519,0.2766671316964286,0.0018871257825021058,0.0007393644176472667,146.530032194039,0.0026723873585069316,146.13949086606988,0.00020455783270886956
9,1736,0.27613699776785716,0.002015300515200818,0.0009263172245517538,136.9523023408813,0.0033545445829243946,136.49442570453476,0.00025579045736837526
0,308,0.2750837053571429,0.0021366283168612393,0.001632194843996604,128.68640595155415,0.005933426367262125,127.92735839018762,0.0004489902055514096
15,1024,0.27699497767857145,0.0022605182346607847,0.0006732661000007513,122.48186790327567,0.002430598832673358,122.18488546329824,0.00018649132834144697
9,568,0.27616489955357143,0.0026385173588424076,0.0005599072272190477,104.62704426944435,0.0020274307151033157,104.41534938297706,0.00015462672316426701
1,3191,0.2761021205357143,0.002643280054373842,0.0018569366843672482,104.41485578617902,0.006725518642325707,103.71730313044348,0.0005127041562543556
13,296,0.27592075892857143,0.002794917850031506,0.0003211736728019316,98.68700502965856,0.0011640027015233497,98.57226664498852,8.861848354738564e-05
0,918,0.27674386160714287,0.0028770989623220704,0.0013732243043781032,96.15508890766702,0.0049620589029309,95.68031753620126,0.0003800313968463788
8,4727,0.27639508928571427,0.0030075743677268466,0.000634727297214144,91.86912321351286,0.0022964409476793216,91.65863457187363,0.00017543550798558344
9,3468,0.27607421875,0.003074233640370544,0.00118188025299431,89.77341270133056,0.0042810081192566655,89.3907302593042,0.00032628666750145647
1,2084,0.27603934151785714,0.00320529922815563,0.0012757822641883828,86.09281975115097,0.004621723974015052,85.69675301325438,0.00035216609612672204
9,3105,0.27638462611607145,0.0032759636649299494,0.0011847329111469413,84.34168162251491,0.004286521436716823,83.98169229818697,0.00032744196269475224
13,609,0.27537667410714284,0.0032972249816504307,0.0023362226993624627,83.49238624993508,0.008483704087258341,82.79002021703562,0.0006433412369240464
11,1106,0.27510463169642857,0.0033239960130321796,0.0021187337231609394,82.73833430721953,0.0077015279916148845,82.10599270611407,0.0005828734605729931
12,667,0.27577427455357145,0.0033631129531618855,0.0013129228183348463,81.97533150436428,0.004760843119312356,81.58690902988339,0.00036207033777112274
8,3763,0.27529296875,0.0033734343595937626,0.001466437271004227,81.58195994161866,0.005326804933877533,81.1496913652715,0.0004036998698204019
13,574,0.27405831473214287,0.003384342552194993,0.0018448308562706555,80.95438216568321,0.006731502113233176,80.41308133872002,0.0005055912354353919
13,967,0.2758858816964286,0.0034447619109311393,0.0014260480938701218,80.06527694824877,0.005168959412282859,79.65355097620855,0.0003934265357188699
12,426,0.274072265625,0.003477097373707024,0.0015829653395944645,78.79948034142828,0.005775701384024638,78.34697162895677,0.00043384689702850236
11,2609,0.27442801339285716,0.003497725612480204,0.0008789062499999877,78.43656342010726,0.0032026724839832985,78.18615876081564,0.00024119649614606247
12,1078,0.27543247767857143,0.003664891853222789,0.0014043359857405296,75.13382519356946,0.005098639415864248,74.75268819111642,0.00038679974004569303
14,1055,0.27449776785714286,0.0036678911097958633,0.0022206911880939028,74.81763825703071,0.008089985996766351,74.21722197056991,0.0006095747742318029
12,510,0.2751255580357143,0.0036963021603616695,0.0008376346569351579,74.41251650603573,0.0030445430747053663,74.18665204830647,0.00023045470241933944
15,386,0.2737583705357143,0.0036770859257180782,0.0009162030483735741,74.42957452992836,0.0033467458906728,74.18130854040602,0.00025081825360260385
7,3747,0.27511858258928573,0.0037233401489938866,0.003266378945375887,73.87042310397125,0.011872578878734797,73.00368114118453,0.0008986415456512999
15,443,0.27462332589285715,0.0037691945961014633,0.001536942709900028,72.84062371126122,0.005596527929210671,72.43523787941008,0.0004220803186995264
9,1316,0.2752022879464286,0.003775714499474237,0.0018428252892260181,72.86817364265686,0.006696232821116385,72.38347702807494,0.0005071497358805392
1,4230,0.27430943080357145,0.0037699367954067008,0.002440200196365208,72.74304653891363,0.008895761598335244,72.10164747215414,0.0006693699269117035
10,1647,0.2761300223214286,0.0038213988686236064,0.002012461628489432,72.23998117728075,0.007288067858405417,71.71730062371346,0.0005557010743958054
9,2935,0.2758719308035714,0.003871209375573877,0.0022748405631661116,71.24406354258312,0.008245972363217675,70.66139165980982,0.000627564658430919
13,4143,0.27509765625,0.0038742058990654817,0.001882130047823604,70.98917152152887,0.006841654821146021,70.50678841266186,0.0005177695649139738
9,582,0.27470703125,0.003912696967831965,0.0020591158684682203,70.19118585519332,0.00749565223520643,69.66897147344386,0.0005656536072266704
9,1894,0.2757045200892857,0.003916295428066906,0.002842381012883422,70.38134477014398,0.01030948169613337,69.66315376154442,0.0007836572930679216
9,443,0.27405831473214287,0.003973182690343249,0.002201270089641072,68.95966695191673,0.008032093679401211,68.41018989803013,0.0006032763710373052
12,4612,0.27296316964285716,0.003974511193583152,0.003000642149831276,68.66114981224183,0.010992805956024478,67.91457803432522,0.0008190647921819022
12,393,0.27421875,0.004171386951455393,0.0018815612175514874,65.7222719729646,0.006861508762776888,65.27439116599422,0.000515959365125447
10,699,0.27220284598214284,0.0041351573686768785,0.002258095413691898,65.81056321588126,0.008295604367911958,65.2691164483823,0.0006146599981061589
13,41,0.27188895089285714,0.004175933601485668,0.001224106384766804,65.09295498404633,0.004502212681075455,64.80120617187035,0.0003328210007354944
11,4851,0.2739188058035714,0.00419872626850774,0.001840923262875593,65.22301414203862,0.006720665040905161,64.78759839442502,0.0005042635017428966
15,4222,0.2753348214285714,0.004281901525493955,0.0013599079616584732,64.28698390323521,0.004939088399768083,63.97102535398807,0.00037443001578252826
10,2403,0.27479422433035716,0.0043362359324546585,0.0026934144344331365,63.35699247396887,0.009801532908720169,62.742024456498775,0.0007401347303102414
13,58,0.27401646205357144,0.00434291429087674,0.0015428672053498303,63.080540661005124,0.005630543374086846,62.727351587152064,0.0004227710130284416
5,3709,0.2757533482142857,0.00437720240551383,0.002005534862897255,62.983234367375715,0.007272903857671089,62.528470810801565,0.0005530329534043965
8,1413,0.2720912388392857,0.0043703885701457555,0.0019131934223814186,62.24366342025123,0.007031414900119469,61.80905828685072,0.000520563168434933
14,1609,0.2749093191964286,0.004478209444107092,0.0014285026261246449,61.37451767478812,0.005196249563494753,61.05724897147192,0.00039270868441823646
