layer,neuron,mean_abs_activation,activation_std,family_mean_std,sharedness,family_sensitivity,invariance_score,prompt_sensitive_score
23,537,6.908206612723214,3.0477419792563336,2.850518847775771,2.2666631207887664,0.41262784901337046,1.6045720197091433,19.69197315389674
23,1396,13.046875,1.4104129848900386,1.2122983835898622,9.250386864972263,0.09291867138078588,8.46392975726674,15.816705473398983
23,1121,13.254910714285714,1.3868416202032807,1.1194750778540026,9.557617080114566,0.08445737715834567,8.813271301781207,14.838542203822852
23,3935,13.446875,1.3253184632449129,1.0615805783351868,10.146138627645794,0.07894626070287157,9.403747894761846,14.274941339300966
23,1863,11.885714285714286,1.420207378774131,1.2003905614423998,8.368993214906657,0.1009943897011547,7.601304142138519,14.267499244572523
23,2505,12.566517857142857,1.371356998574137,1.1316358465046905,9.163557488423034,0.09005165705548314,8.406535074838763,14.220722072884167
23,4144,12.274107142857142,1.4026160529852192,1.1372925354650356,8.750861196742122,0.09265785523707297,8.008784410233757,13.959250433069503
23,1341,11.813616071428571,1.2314183097110856,1.0175730679322224,9.593495877696014,0.08613560620592992,8.83268702626171,12.02121754917698
23,2539,12.485044642857142,1.1549882585859053,0.9320142167580695,10.809662990409997,0.07465044529422983,10.058771238354074,11.636239104002032
23,2607,11.493080357142857,1.2538421301315132,0.9770901635668828,9.166282512500084,0.08501550917497241,8.448065889371453,11.229775766048041
23,2228,12.509375,1.0706860336201673,0.8447413629889252,11.683502841819019,0.06752865714396347,10.944439536711583,10.567186487639587
23,2788,12.521875,1.0234397151012018,0.8261646512234243,12.235076067656532,0.0659777058344472,11.477797331679573,10.345130492038315
23,3423,10.397433035714286,1.1205030264779032,0.9518290775413176,9.279246473032936,0.09154461324513982,8.501023559125015,9.89657909518155
23,3728,11.647098214285714,1.1006542065145797,0.8285876342992623,10.5819680362648,0.07114111583105265,9.879153997421435,9.650641555826162
23,4484,10.29140625,1.0601231045455501,0.8930281853468117,9.70773724120883,0.08677415669725944,8.93261693920929,9.190515848104337
23,2777,10.476004464285714,1.0462716656861022,0.8640761012025984,10.01269058043869,0.08248144811954942,9.249757210927172,9.052065093681014
