model_name,fact_id,relation,prompt_family,layer,hidden_norm,attention_norm,mlp_mean_abs
smollm2_360m_base,capital:1,capital,declarative,11,185.37042236328125,10.77173137664795,0.18297824263572693
smollm2_360m_base,capital:1,capital,declarative,12,184.56800842285156,17.45452117919922,0.18854734301567078
smollm2_360m_base,capital:1,capital,declarative,13,182.85037231445312,22.52056884765625,0.18327942490577698
smollm2_360m_base,capital:1,capital,declarative,14,203.6967315673828,46.315433502197266,0.2096967250108719
smollm2_360m_base,capital:1,capital,declarative,15,235.06942749023438,41.21765899658203,0.22408214211463928
smollm2_360m_base,capital:1,capital,declarative,16,254.338134765625,36.9766960144043,0.22396579384803772
smollm2_360m_base,capital:1,capital,declarative,17,261.50335693359375,32.117801666259766,0.21864053606987
smollm2_360m_base,capital:1,capital,declarative,18,248.87374877929688,42.04338073730469,0.21240952610969543
smollm2_360m_base,capital:1,capital,declarative,19,263.7893371582031,26.05438232421875,0.22520723938941956
smollm2_360m_base,capital:1,capital,declarative,20,279.5400390625,24.31553077697754,0.24509625136852264
smollm2_360m_base,capital:1,capital,declarative,21,335.15472412109375,39.12642288208008,0.2617832124233246
smollm2_360m_base,capital:1,capital,declarative,22,370.7428894042969,42.98986053466797,0.3597123324871063
smollm2_360m_base,capital:1,capital,declarative,23,420.88702392578125,82.8097915649414,0.32354676723480225
smollm2_360m_base,capital:1,capital,declarative,24,507.7608337402344,67.98208618164062,0.3301149904727936
smollm2_360m_base,capital:1,capital,declarative,25,581.3899536132812,51.145042419433594,0.33381491899490356
smollm2_360m_base,capital:1,capital,declarative,26,680.52734375,153.6709442138672,0.35385027527809143
smollm2_360m_base,capital:1,capital,declarative,27,857.6920166015625,206.20140075683594,0.3841683268547058
smollm2_360m_base,capital:1,capital,declarative,28,957.9522705078125,91.29454040527344,0.47599196434020996
smollm2_360m_base,capital:1,capital,declarative,29,1048.2459716796875,94.1877212524414,0.580560564994812
smollm2_360m_base,capital:1,capital,declarative,30,1138.8553466796875,83.73200988769531,0.5974937677383423
smollm2_360m_base,capital:1,capital,declarative,31,54.95646667480469,151.5074920654297,0.7013264894485474
smollm2_360m_base,capital:1,capital,qa,0,53.46986770629883,4.665159225463867,0.07504446059465408
smollm2_360m_base,capital:1,capital,qa,1,70.61283111572266,16.324588775634766,0.12942250072956085
smollm2_360m_base,capital:1,capital,qa,2,86.08513641357422,15.426543235778809,0.14118161797523499
smollm2_360m_base,capital:1,capital,qa,3,101.90196228027344,14.794378280639648,0.16493456065654755
smollm2_360m_base,capital:1,capital,qa,4,108.02446746826172,18.107891082763672,0.17883598804473877
smollm2_360m_base,capital:1,capital,qa,5,117.63704681396484,18.3409366607666,0.1719990223646164
smollm2_360m_base,capital:1,capital,qa,6,150.4834747314453,40.01696014404297,0.1972426176071167
smollm2_360m_base,capital:1,capital,qa,7,163.48049926757812,26.63648223876953,0.20622149109840393
smollm2_360m_base,capital:1,capital,qa,8,163.46768188476562,19.879592895507812,0.20837295055389404
smollm2_360m_base,capital:1,capital,qa,9,175.65963745117188,27.87268829345703,0.20382948219776154
smollm2_360m_base,capital:1,capital,qa,10,170.81689453125,16.620336532592773,0.18361075222492218
smollm2_360m_base,capital:1,capital,qa,11,175.9536590576172,17.03114128112793,0.19848567247390747
smollm2_360m_base,capital:1,capital,qa,12,188.3583221435547,29.506641387939453,0.2046961784362793
smollm2_360m_base,capital:1,capital,qa,13,193.7122802734375,18.632835388183594,0.1955905705690384
smollm2_360m_base,capital:1,capital,qa,14,200.44532775878906,30.179479598999023,0.19825297594070435
smollm2_360m_base,capital:1,capital,qa,15,221.62918090820312,39.72243881225586,0.20945516228675842
smollm2_360m_base,capital:1,capital,qa,16,244.0299835205078,39.181400299072266,0.22010640799999237
smollm2_360m_base,capital:1,capital,qa,17,254.6536407470703,25.7779541015625,0.21732965111732483
smollm2_360m_base,capital:1,capital,qa,18,250.10507202148438,36.92721176147461,0.21899203956127167
smollm2_360m_base,capital:1,capital,qa,19,260.383056640625,34.64339828491211,0.22856275737285614
smollm2_360m_base,capital:1,capital,qa,20,269.6214599609375,34.182918548583984,0.25234511494636536
smollm2_360m_base,capital:1,capital,qa,21,331.8413391113281,51.66122055053711,0.27643901109695435
smollm2_360m_base,capital:1,capital,qa,22,368.8119812011719,48.450260162353516,0.3827234208583832
smollm2_360m_base,capital:1,capital,qa,23,436.85394287109375,111.94745635986328,0.3342744708061218
smollm2_360m_base,capital:1,capital,qa,24,527.128173828125,82.79486846923828,0.35278788208961487
smollm2_360m_base,capital:1,capital,qa,25,619.1749267578125,61.93915557861328,0.3564606308937073
smollm2_360m_base,capital:1,capital,qa,26,718.7401733398438,156.85772705078125,0.3656162917613983
smollm2_360m_base,capital:1,capital,qa,27,926.778564453125,221.02777099609375,0.3969542682170868
smollm2_360m_base,capital:1,capital,qa,28,1031.6695556640625,93.8354263305664,0.4863627851009369
smollm2_360m_base,capital:1,capital,qa,29,1109.8712158203125,119.48104858398438,0.6135395765304565
smollm2_360m_base,capital:1,capital,qa,30,1181.8126220703125,148.15509033203125,0.6428118944168091
smollm2_360m_base,capital:1,capital,qa,31,58.70273208618164,159.31112670898438,0.7890445590019226
smollm2_360m_base,capital:1,capital,chat_template,0,51.65797424316406,4.798471450805664,0.07074135541915894
smollm2_360m_base,capital:1,capital,chat_template,1,71.64722442626953,18.276552200317383,0.08911629766225815
smollm2_360m_base,capital:1,capital,chat_template,2,81.09469604492188,10.852097511291504,0.11717166751623154
smollm2_360m_base,capital:1,capital,chat_template,3,93.63090515136719,15.077693939208984,0.14058546721935272
smollm2_360m_base,capital:1,capital,chat_template,4,105.47772216796875,17.770286560058594,0.1585526019334793
smollm2_360m_base,capital:1,capital,chat_template,5,116.63465881347656,14.224860191345215,0.1566406786441803
smollm2_360m_base,capital:1,capital,chat_template,6,126.59732818603516,24.006492614746094,0.16797152161598206
smollm2_360m_base,capital:1,capital,chat_template,7,146.90542602539062,24.674421310424805,0.189143106341362
smollm2_360m_base,capital:1,capital,chat_template,8,157.54078674316406,30.35304832458496,0.22422313690185547
smollm2_360m_base,capital:1,capital,chat_template,9,164.2268524169922,19.11536407470703,0.20871610939502716
smollm2_360m_base,capital:1,capital,chat_template,10,164.80169677734375,14.540432929992676,0.17359550297260284
smollm2_360m_base,capital:1,capital,chat_template,11,177.17127990722656,22.03662109375,0.18763890862464905
smollm2_360m_base,capital:1,capital,chat_template,12,182.07305908203125,21.280473709106445,0.19581127166748047
smollm2_360m_base,capital:1,capital,chat_template,13,190.63417053222656,23.06809425354004,0.19505739212036133
smollm2_360m_base,capital:1,capital,chat_template,14,209.41506958007812,30.475753784179688,0.198089599609375
smollm2_360m_base,capital:1,capital,chat_template,15,218.23585510253906,25.021116256713867,0.1972774714231491
smollm2_360m_base,capital:1,capital,chat_template,16,243.27587890625,36.649635314941406,0.21431489288806915
smollm2_360m_base,capital:1,capital,chat_template,17,270.83038330078125,45.745941162109375,0.23642078042030334
smollm2_360m_base,capital:1,capital,chat_template,18,279.1603088378906,51.72056198120117,0.23183146119117737
smollm2_360m_base,capital:1,capital,chat_template,19,276.1416320800781,29.451217651367188,0.2504432499408722
smollm2_360m_base,capital:1,capital,chat_template,20,288.2687072753906,34.72684097290039,0.268047958612442
smollm2_360m_base,capital:1,capital,chat_template,21,342.6365966796875,53.39126205444336,0.2943779230117798
smollm2_360m_base,capital:1,capital,chat_template,22,363.9112548828125,49.88684844970703,0.38726237416267395
smollm2_360m_base,capital:1,capital,chat_template,23,422.3807067871094,99.97872161865234,0.33180326223373413
smollm2_360m_base,capital:1,capital,chat_template,24,537.5272827148438,79.58563232421875,0.35915374755859375
smollm2_360m_base,capital:1,capital,chat_template,25,637.5768432617188,68.42408752441406,0.38171443343162537
smollm2_360m_base,capital:1,capital,chat_template,26,769.976806640625,133.0055694580078,0.3477652072906494
smollm2_360m_base,capital:1,capital,chat_template,27,916.5524291992188,175.14674377441406,0.33267340064048767
smollm2_360m_base,capital:1,capital,chat_template,28,1058.445068359375,113.39173126220703,0.35768938064575195
smollm2_360m_base,capital:1,capital,chat_template,29,1266.21044921875,116.12630462646484,0.4157060980796814
smollm2_360m_base,capital:1,capital,chat_template,30,1405.6851806640625,131.08624267578125,0.47264790534973145
smollm2_360m_base,capital:1,capital,chat_template,31,70.03632354736328,127.15031433105469,0.6983453631401062
smollm2_360m_base,capital:2,capital,raw_question,0,60.39575958251953,4.494748115539551,0.09523514658212662
smollm2_360m_base,capital:2,capital,raw_question,1,80.84403991699219,16.287975311279297,0.09545312821865082
smollm2_360m_base,capital:2,capital,raw_question,2,93.53512573242188,13.84873104095459,0.1272372156381607
smollm2_360m_base,capital:2,capital,raw_question,3,85.86722564697266,15.774972915649414,0.1328095644712448
smollm2_360m_base,capital:2,capital,raw_question,4,100.5069808959961,20.018930435180664,0.1581105887889862
smollm2_360m_base,capital:2,capital,raw_question,5,116.8982162475586,20.748872756958008,0.16083881258964539
smollm2_360m_base,capital:2,capital,raw_question,6,132.47532653808594,11.555696487426758,0.16893191635608673
smollm2_360m_base,capital:2,capital,raw_question,7,150.19679260253906,23.7963924407959,0.1900337040424347
smollm2_360m_base,capital:2,capital,raw_question,8,159.47918701171875,16.142417907714844,0.20441441237926483
smollm2_360m_base,capital:2,capital,raw_question,9,163.92916870117188,15.888503074645996,0.1984904706478119
smollm2_360m_base,capital:2,capital,raw_question,10,164.68820190429688,12.674418449401855,0.17618657648563385
smollm2_360m_base,capital:2,capital,raw_question,11,179.60794067382812,18.489187240600586,0.1902908831834793
smollm2_360m_base,capital:2,capital,raw_question,12,186.65220642089844,17.72295570373535,0.2073475420475006
smollm2_360m_base,capital:2,capital,raw_question,13,187.0697479248047,26.97526741027832,0.19919097423553467
smollm2_360m_base,capital:2,capital,raw_question,14,200.1982879638672,37.57160949707031,0.20002035796642303
smollm2_360m_base,capital:2,capital,raw_question,15,235.1915740966797,41.76533889770508,0.2193741351366043
smollm2_360m_base,capital:2,capital,raw_question,16,252.67715454101562,35.82231140136719,0.21268971264362335
smollm2_360m_base,capital:2,capital,raw_question,17,260.61993408203125,31.579439163208008,0.20861771702766418
smollm2_360m_base,capital:2,capital,raw_question,18,254.47621154785156,38.37720489501953,0.20128560066223145
smollm2_360m_base,capital:2,capital,raw_question,19,271.61480712890625,26.79290199279785,0.22390766441822052
smollm2_360m_base,capital:2,capital,raw_question,20,276.9177551269531,24.694534301757812,0.23905415832996368
smollm2_360m_base,capital:2,capital,raw_question,21,346.4569091796875,50.99387741088867,0.2672349512577057
smollm2_360m_base,capital:2,capital,raw_question,22,377.3885498046875,39.953731536865234,0.3294537663459778
smollm2_360m_base,capital:2,capital,raw_question,23,416.81365966796875,54.224143981933594,0.3036719262599945
