position,layer,within_fact_similarity,same_relation_similarity,global_other_similarity,invariance_gap,family_centroid_separation
subject,0,0.7339898683130741,0.3321777746708108,0.282426074925587,0.40181209364226333,0.31588217119375867
subject,1,0.8368869443734487,0.4799954057981571,0.4412157686136197,0.3568915385752916,0.16091957688331604
subject,2,0.7851717705527942,0.39127752222896867,0.3364941099430652,0.3938942483238255,0.23847260077794394
subject,3,0.7868522403140863,0.4711263072056075,0.41437791390635537,0.3157259331084788,0.187415212392807
subject,4,0.7870693117380142,0.5463185496938725,0.48268168561626223,0.2407507620441417,0.13136622309684753
subject,5,0.7731316337982813,0.508586356540521,0.42990058761206457,0.26454527725776034,0.17710758248964945
subject,6,0.7743327041467031,0.5169687658237915,0.4333570007060189,0.2573639383229116,0.18362540006637573
subject,7,0.7875564709305763,0.5486407888432344,0.46638236262951976,0.23891568208734193,0.17109995086987814
subject,8,0.8016657570997874,0.5806641258920232,0.4951966097345576,0.22100163120776417,0.15355737010637918
subject,9,0.8174173553784688,0.6263050496578216,0.5495672324788756,0.1911123057206472,0.1253055234750112
subject,10,0.8124765952428182,0.621455615075926,0.5375538673601113,0.19102098016689228,0.13271015882492065
subject,11,0.7998403526842595,0.5982199262206753,0.5144418031675742,0.20162042646358413,0.14971783757209778
subject,12,0.8075780419011911,0.6280984509115418,0.5472943435306661,0.17947959098964927,0.13587609926859537
subject,13,0.8007740641633669,0.6376678356279929,0.5580822631658521,0.16310622853537404,0.1368373135725657
subject,14,0.7668067979315917,0.6302268754690885,0.5477705987286754,0.13657992246250317,0.1653942068417867
subject,15,0.7605960210164388,0.6170479357863466,0.5252651721821167,0.1435480852300921,0.1720930834611257
subject,16,0.7604476928710937,0.6377043737719457,0.5571298151626252,0.12274331909914804,0.15162675579388937
subject,17,0.755529265354077,0.6514356206481655,0.576774453080725,0.10409364470591154,0.15585890412330627
subject,18,0.7481552302837372,0.66791007767121,0.5911543188907672,0.08024515261252718,0.15708462397257486
subject,19,0.7202203154563904,0.6629012656398118,0.5811967596819159,0.05731904981657865,0.16828357179959616
subject,20,0.7326279625296592,0.6880697858209411,0.6008661995525472,0.04455817670871809,0.1577945053577423
subject,21,0.7958310859898726,0.754258818924427,0.692372604215052,0.04157226706544559,0.11355159680048625
subject,22,0.799100220700105,0.752742359911402,0.6812447021948174,0.046357860788702965,0.11396495501200359
subject,23,0.6315477258215348,0.6016985987002651,0.531481271458324,0.029849127121269747,0.2437086800734202
preanswer,0,0.35626484733074903,0.5162648523536821,0.49059403304127047,-0.1600000050229331,0.6107108741998672
preanswer,1,0.5628395500282447,0.6711762227118016,0.6495978985680267,-0.10833667268355684,0.3963659902413686
preanswer,2,0.41768952074150245,0.5619797468030204,0.5327675076405285,-0.14429022606151798,0.5420092940330505
preanswer,3,0.44656656769414743,0.5836259469079474,0.5546349871030543,-0.13705937921380001,0.5110245992739996
preanswer,4,0.4440883143494527,0.5787229800907274,0.5484217537916265,-0.13463466574127475,0.5140716632207235
preanswer,5,0.44644247107207774,0.5805243274196983,0.549085815413855,-0.13408185634762054,0.5105588187774023
preanswer,6,0.45152776651084425,0.5847757800171772,0.5525562019727659,-0.13324801350633297,0.5068141470352808
preanswer,7,0.48772844299674034,0.6126917857676745,0.5800708066846709,-0.12496334277093413,0.469065859913826
preanswer,8,0.4890436383585135,0.612549755970637,0.5793849331850651,-0.12350611761212349,0.46906904379526776
preanswer,9,0.5293704534570376,0.6434046161050598,0.612533796892967,-0.11403416264802224,0.42707936465740204
preanswer,10,0.517358540246884,0.6339442874615391,0.6001325233839452,-0.11658574721465509,0.4426778306563695
preanswer,11,0.5253130294382572,0.6408347078599036,0.6082464391074609,-0.1155216784216464,0.43328121801217395
preanswer,12,0.5377666195233662,0.6497904177134236,0.6184458060539327,-0.11202379819005737,0.4255320479472478
preanswer,13,0.5488739274442196,0.658367344426612,0.6283255662419833,-0.10949341698239246,0.4151925941308339
preanswer,14,0.6125541428724924,0.7039484350010753,0.6479614307638257,-0.09139429212858285,0.3481777509053548
preanswer,15,0.6157461365063985,0.7065458973248799,0.639805707137566,-0.0907997608184814,0.3461758494377136
preanswer,16,0.658491188287735,0.7390951353435715,0.6742763835587539,-0.08060394705583651,0.29840047160784405
preanswer,17,0.7195123076438904,0.7807933950796724,0.7295567581430078,-0.06128108743578198,0.23381842176119486
preanswer,18,0.7341750924785931,0.7923726191123327,0.7320511962519959,-0.05819752663373956,0.21310759584108988
preanswer,19,0.7242362767457962,0.784233358129859,0.7158047859091312,-0.05999708138406279,0.21318313479423523
preanswer,20,0.7330762113134066,0.7708167299007376,0.6771638932055793,-0.03774051858733096,0.19553983211517334
preanswer,21,0.7586354007323582,0.7471227688714862,0.6793825404020026,0.011512631860872036,0.16282027959823608
preanswer,22,0.7515207077066104,0.7443047249068816,0.6806361175025814,0.007215982799728793,0.17623823881149292
preanswer,23,0.3969578835242525,0.4765967336769184,0.40821694114511614,-0.07963885015266592,0.6038624138260881
