model_name,fact_id,relation,prompt_family,layer,hidden_norm,attention_norm,mlp_mean_abs
smollm2_360m_instruct,headquarters:11,headquarters,qa,3,105.4915771484375,16.516069412231445,0.17688767611980438
smollm2_360m_instruct,headquarters:11,headquarters,qa,4,106.27654266357422,21.322431564331055,0.19189538061618805
smollm2_360m_instruct,headquarters:11,headquarters,qa,5,113.61834716796875,23.77142333984375,0.18647126853466034
smollm2_360m_instruct,headquarters:11,headquarters,qa,6,149.1764373779297,40.448326110839844,0.2098802626132965
smollm2_360m_instruct,headquarters:11,headquarters,qa,7,158.78578186035156,28.677814483642578,0.22061116993427277
smollm2_360m_instruct,headquarters:11,headquarters,qa,8,159.36517333984375,22.86679458618164,0.2223673313856125
smollm2_360m_instruct,headquarters:11,headquarters,qa,9,160.89260864257812,22.83403968811035,0.22163057327270508
smollm2_360m_instruct,headquarters:11,headquarters,qa,10,155.85169982910156,19.86920738220215,0.1982438713312149
smollm2_360m_instruct,headquarters:11,headquarters,qa,11,160.86215209960938,16.38242530822754,0.20587866008281708
smollm2_360m_instruct,headquarters:11,headquarters,qa,12,180.58038330078125,28.742813110351562,0.21886897087097168
smollm2_360m_instruct,headquarters:11,headquarters,qa,13,196.31143188476562,27.858678817749023,0.2192043960094452
smollm2_360m_instruct,headquarters:11,headquarters,qa,14,187.72811889648438,25.020198822021484,0.21512527763843536
smollm2_360m_instruct,headquarters:11,headquarters,qa,15,196.81703186035156,31.472793579101562,0.21469688415527344
smollm2_360m_instruct,headquarters:11,headquarters,qa,16,217.54737854003906,33.87348937988281,0.21985173225402832
smollm2_360m_instruct,headquarters:11,headquarters,qa,17,235.69998168945312,30.92655372619629,0.22227971255779266
smollm2_360m_instruct,headquarters:11,headquarters,qa,18,236.24652099609375,40.0142936706543,0.21947307884693146
smollm2_360m_instruct,headquarters:11,headquarters,qa,19,243.67335510253906,28.41829490661621,0.24546746909618378
smollm2_360m_instruct,headquarters:11,headquarters,qa,20,244.64576721191406,29.95578384399414,0.2666183114051819
smollm2_360m_instruct,headquarters:11,headquarters,qa,21,293.3123779296875,40.41395950317383,0.2902144491672516
smollm2_360m_instruct,headquarters:11,headquarters,qa,22,319.2623596191406,55.70387649536133,0.3638226389884949
smollm2_360m_instruct,headquarters:11,headquarters,qa,23,379.8576965332031,55.577823638916016,0.31589531898498535
smollm2_360m_instruct,headquarters:11,headquarters,qa,24,460.9232177734375,60.97970962524414,0.3529563546180725
smollm2_360m_instruct,headquarters:11,headquarters,qa,25,547.1050415039062,57.55775451660156,0.3490411639213562
smollm2_360m_instruct,headquarters:11,headquarters,qa,26,672.38037109375,58.215511322021484,0.3048328459262848
smollm2_360m_instruct,headquarters:11,headquarters,qa,27,755.4888916015625,93.20799255371094,0.2587589621543884
smollm2_360m_instruct,headquarters:11,headquarters,qa,28,872.7684326171875,95.25763702392578,0.253971666097641
smollm2_360m_instruct,headquarters:11,headquarters,qa,29,1052.374755859375,230.9302520751953,0.26644930243492126
smollm2_360m_instruct,headquarters:11,headquarters,qa,30,1232.6650390625,222.69786071777344,0.3296877443790436
smollm2_360m_instruct,headquarters:11,headquarters,qa,31,55.82862091064453,146.36741638183594,0.5020810961723328
smollm2_360m_instruct,headquarters:11,headquarters,chat_template,0,47.07969284057617,5.761347770690918,0.009060260839760303
smollm2_360m_instruct,headquarters:11,headquarters,chat_template,1,66.53318786621094,20.463314056396484,0.07653447240591049
smollm2_360m_instruct,headquarters:11,headquarters,chat_template,2,75.09465026855469,12.005192756652832,0.10407032817602158
smollm2_360m_instruct,headquarters:11,headquarters,chat_template,3,82.22376251220703,12.285873413085938,0.1250535249710083
smollm2_360m_instruct,headquarters:11,headquarters,chat_template,4,91.30912780761719,18.385793685913086,0.1429665982723236
smollm2_360m_instruct,headquarters:11,headquarters,chat_template,5,101.76050567626953,17.62116241455078,0.1557117998600006
smollm2_360m_instruct,headquarters:11,headquarters,chat_template,6,113.48480224609375,18.317626953125,0.15853364765644073
smollm2_360m_instruct,headquarters:11,headquarters,chat_template,7,123.13651275634766,19.672643661499023,0.17510837316513062
smollm2_360m_instruct,headquarters:11,headquarters,chat_template,8,120.27239990234375,36.22067642211914,0.2054719626903534
smollm2_360m_instruct,headquarters:11,headquarters,chat_template,9,121.35784149169922,16.68558692932129,0.18676209449768066
smollm2_360m_instruct,headquarters:11,headquarters,chat_template,10,132.05221557617188,23.800827026367188,0.17256475985050201
smollm2_360m_instruct,headquarters:11,headquarters,chat_template,11,147.12588500976562,24.78505516052246,0.20791172981262207
smollm2_360m_instruct,headquarters:11,headquarters,chat_template,12,163.83131408691406,26.93925666809082,0.20505252480506897
smollm2_360m_instruct,headquarters:11,headquarters,chat_template,13,167.97381591796875,24.353254318237305,0.20767363905906677
smollm2_360m_instruct,headquarters:11,headquarters,chat_template,14,181.17041015625,33.27060317993164,0.2042514830827713
smollm2_360m_instruct,headquarters:11,headquarters,chat_template,15,185.65147399902344,38.72208786010742,0.20825819671154022
smollm2_360m_instruct,headquarters:11,headquarters,chat_template,16,198.1451416015625,44.59014892578125,0.2221326380968094
smollm2_360m_instruct,headquarters:11,headquarters,chat_template,17,223.04855346679688,39.38803482055664,0.2409544438123703
smollm2_360m_instruct,headquarters:11,headquarters,chat_template,18,231.20611572265625,39.999446868896484,0.2348240166902542
smollm2_360m_instruct,headquarters:11,headquarters,chat_template,19,231.9749298095703,43.196754455566406,0.25289589166641235
smollm2_360m_instruct,headquarters:11,headquarters,chat_template,20,250.98239135742188,52.690460205078125,0.2807469964027405
smollm2_360m_instruct,headquarters:11,headquarters,chat_template,21,309.40338134765625,74.14103698730469,0.32091769576072693
smollm2_360m_instruct,headquarters:11,headquarters,chat_template,22,331.9123229980469,55.470130920410156,0.4016191065311432
smollm2_360m_instruct,headquarters:11,headquarters,chat_template,23,370.9054260253906,99.83707427978516,0.3282621204853058
smollm2_360m_instruct,headquarters:11,headquarters,chat_template,24,493.046875,86.35375213623047,0.34481027722358704
smollm2_360m_instruct,headquarters:11,headquarters,chat_template,25,544.2283325195312,53.58430480957031,0.3549034297466278
smollm2_360m_instruct,headquarters:11,headquarters,chat_template,26,656.9002075195312,117.74739837646484,0.32211869955062866
smollm2_360m_instruct,headquarters:11,headquarters,chat_template,27,775.8487548828125,99.62372589111328,0.29850268363952637
smollm2_360m_instruct,headquarters:11,headquarters,chat_template,28,913.8451538085938,113.93447875976562,0.2989729642868042
smollm2_360m_instruct,headquarters:11,headquarters,chat_template,29,1111.433837890625,198.23126220703125,0.319219172000885
smollm2_360m_instruct,headquarters:11,headquarters,chat_template,30,1252.156982421875,136.73782348632812,0.37972021102905273
smollm2_360m_instruct,headquarters:11,headquarters,chat_template,31,71.38480377197266,116.84455108642578,0.6349858045578003
smollm2_360m_instruct,birth_place:0,birth_place,raw_question,0,73.23280334472656,4.782957553863525,0.09767260402441025
smollm2_360m_instruct,birth_place:0,birth_place,raw_question,1,90.67660522460938,15.244754791259766,0.0901133343577385
smollm2_360m_instruct,birth_place:0,birth_place,raw_question,2,102.50184631347656,16.79755401611328,0.12320101261138916
