model_name,fact_id,relation,prompt_family,layer,hidden_norm,attention_norm,mlp_mean_abs
gemma_270m_base,capital:1,capital,qa,16,34183.109375,35.054901123046875,0.09143384546041489
gemma_270m_base,capital:1,capital,qa,17,92.3908462524414,10.790396690368652,0.1095990240573883
gemma_270m_base,capital:1,capital,chat_template,0,109.68887329101562,166.33056640625,0.23021219670772552
gemma_270m_base,capital:1,capital,chat_template,1,800.1881103515625,111.20549774169922,0.21174611151218414
gemma_270m_base,capital:1,capital,chat_template,2,1081.1607666015625,20.395751953125,0.17311877012252808
gemma_270m_base,capital:1,capital,chat_template,3,1883.7833251953125,15.21269702911377,0.2355775684118271
gemma_270m_base,capital:1,capital,chat_template,4,2377.126953125,9.84228515625,0.19385385513305664
gemma_270m_base,capital:1,capital,chat_template,5,3455.203125,17.41738510131836,0.15492825210094452
gemma_270m_base,capital:1,capital,chat_template,6,3723.01025390625,6.474660396575928,0.15802325308322906
gemma_270m_base,capital:1,capital,chat_template,7,5281.951171875,16.579038619995117,0.1704641729593277
gemma_270m_base,capital:1,capital,chat_template,8,5733.30712890625,20.386594772338867,0.21452191472053528
gemma_270m_base,capital:1,capital,chat_template,9,6468.9169921875,11.591022491455078,0.15154039859771729
gemma_270m_base,capital:1,capital,chat_template,10,10792.1953125,27.33207893371582,0.20628155767917633
gemma_270m_base,capital:1,capital,chat_template,11,10992.91015625,4.05812931060791,0.21673524379730225
gemma_270m_base,capital:1,capital,chat_template,12,14873.044921875,26.878780364990234,0.1644916981458664
gemma_270m_base,capital:1,capital,chat_template,13,18711.748046875,29.924217224121094,0.13095375895500183
gemma_270m_base,capital:1,capital,chat_template,14,22654.724609375,43.15772247314453,0.134272962808609
gemma_270m_base,capital:1,capital,chat_template,15,25423.916015625,31.438072204589844,0.10112898051738739
gemma_270m_base,capital:1,capital,chat_template,16,35460.52734375,38.44305419921875,0.08955290168523788
gemma_270m_base,capital:1,capital,chat_template,17,93.76439666748047,11.654278755187988,0.11506390571594238
gemma_270m_base,capital:2,capital,raw_question,0,151.1573028564453,195.17515563964844,0.21933972835540771
gemma_270m_base,capital:2,capital,raw_question,1,1096.1610107421875,98.1327896118164,0.1908876895904541
gemma_270m_base,capital:2,capital,raw_question,2,1276.6236572265625,16.612590789794922,0.1662936955690384
gemma_270m_base,capital:2,capital,raw_question,3,1863.3841552734375,13.056936264038086,0.22327643632888794
gemma_270m_base,capital:2,capital,raw_question,4,2147.85888671875,9.706893920898438,0.18387164175510406
gemma_270m_base,capital:2,capital,raw_question,5,2769.485107421875,17.7883358001709,0.14902198314666748
gemma_270m_base,capital:2,capital,raw_question,6,3440.43896484375,8.509669303894043,0.16599617898464203
gemma_270m_base,capital:2,capital,raw_question,7,5308.3916015625,18.26966667175293,0.1810765415430069
gemma_270m_base,capital:2,capital,raw_question,8,5661.59521484375,21.78148078918457,0.1831636130809784
gemma_270m_base,capital:2,capital,raw_question,9,5909.02490234375,13.654178619384766,0.15052035450935364
gemma_270m_base,capital:2,capital,raw_question,10,11237.7509765625,29.440872192382812,0.21048834919929504
gemma_270m_base,capital:2,capital,raw_question,11,11369.11328125,4.255456447601318,0.18949031829833984
gemma_270m_base,capital:2,capital,raw_question,12,14558.779296875,26.083833694458008,0.14606742560863495
gemma_270m_base,capital:2,capital,raw_question,13,18126.54296875,31.60674476623535,0.11122690141201019
gemma_270m_base,capital:2,capital,raw_question,14,20381.712890625,48.22511291503906,0.11766563355922699
gemma_270m_base,capital:2,capital,raw_question,15,21953.34375,34.89920425415039,0.10370863229036331
gemma_270m_base,capital:2,capital,raw_question,16,30004.140625,42.284114837646484,0.09879074990749359
gemma_270m_base,capital:2,capital,raw_question,17,82.2545166015625,12.94503116607666,0.12475304305553436
gemma_270m_base,capital:2,capital,declarative,0,124.62510681152344,157.3671875,0.19560126960277557
gemma_270m_base,capital:2,capital,declarative,1,913.0277709960938,101.46853637695312,0.21828898787498474
gemma_270m_base,capital:2,capital,declarative,2,1210.3931884765625,20.134605407714844,0.1905478686094284
gemma_270m_base,capital:2,capital,declarative,3,1734.14794921875,13.401965141296387,0.23395857214927673
gemma_270m_base,capital:2,capital,declarative,4,2423.104736328125,10.709856033325195,0.19390398263931274
gemma_270m_base,capital:2,capital,declarative,5,2848.37353515625,17.880786895751953,0.15012243390083313
gemma_270m_base,capital:2,capital,declarative,6,3615.633544921875,8.704658508300781,0.1683574765920639
gemma_270m_base,capital:2,capital,declarative,7,6273.162109375,18.930126190185547,0.18280965089797974
gemma_270m_base,capital:2,capital,declarative,8,5839.8203125,20.36720848083496,0.17287619411945343
gemma_270m_base,capital:2,capital,declarative,9,6984.5966796875,16.640037536621094,0.14198929071426392
gemma_270m_base,capital:2,capital,declarative,10,9817.142578125,29.685352325439453,0.1863679587841034
gemma_270m_base,capital:2,capital,declarative,11,11469.978515625,4.447046279907227,0.20799006521701813
gemma_270m_base,capital:2,capital,declarative,12,14873.9072265625,34.64435577392578,0.15898188948631287
gemma_270m_base,capital:2,capital,declarative,13,19010.03125,28.157411575317383,0.12994587421417236
gemma_270m_base,capital:2,capital,declarative,14,23547.759765625,52.832313537597656,0.12130372226238251
gemma_270m_base,capital:2,capital,declarative,15,26202.046875,37.47735595703125,0.1006445586681366
gemma_270m_base,capital:2,capital,declarative,16,32214.095703125,38.54717254638672,0.09728564321994781
gemma_270m_base,capital:2,capital,declarative,17,111.10897827148438,13.412190437316895,0.1186206191778183
gemma_270m_base,capital:2,capital,qa,0,112.46016693115234,139.19313049316406,0.2505936026573181
gemma_270m_base,capital:2,capital,qa,1,840.3406982421875,155.20480346679688,0.23800544440746307
gemma_270m_base,capital:2,capital,qa,2,998.2185668945312,23.695653915405273,0.19362066686153412
gemma_270m_base,capital:2,capital,qa,3,2294.99072265625,14.5855712890625,0.2370922565460205
gemma_270m_base,capital:2,capital,qa,4,1603.93603515625,13.054952621459961,0.1971348375082016
gemma_270m_base,capital:2,capital,qa,5,3235.609130859375,17.2259578704834,0.15209677815437317
gemma_270m_base,capital:2,capital,qa,6,3525.158447265625,8.029752731323242,0.146937757730484
gemma_270m_base,capital:2,capital,qa,7,4956.3681640625,17.499483108520508,0.15717466175556183
gemma_270m_base,capital:2,capital,qa,8,5039.18115234375,23.155120849609375,0.19182640314102173
gemma_270m_base,capital:2,capital,qa,9,5439.0771484375,16.454345703125,0.14512377977371216
gemma_270m_base,capital:2,capital,qa,10,9820.3583984375,30.842256546020508,0.20669859647750854
gemma_270m_base,capital:2,capital,qa,11,9937.96484375,4.624385833740234,0.20600831508636475
gemma_270m_base,capital:2,capital,qa,12,14177.6591796875,31.641345977783203,0.1632680594921112
gemma_270m_base,capital:2,capital,qa,13,17452.072265625,31.065093994140625,0.1266525685787201
gemma_270m_base,capital:2,capital,qa,14,21999.568359375,46.54581832885742,0.12346749007701874
gemma_270m_base,capital:2,capital,qa,15,25072.181640625,32.38637161254883,0.10139662027359009
gemma_270m_base,capital:2,capital,qa,16,34902.55078125,34.333457946777344,0.09236474335193634
gemma_270m_base,capital:2,capital,qa,17,88.83165740966797,12.11990737915039,0.11221473664045334
gemma_270m_base,capital:2,capital,chat_template,0,109.5278549194336,166.17738342285156,0.23171451687812805
gemma_270m_base,capital:2,capital,chat_template,1,800.25634765625,109.20538330078125,0.21591374278068542
gemma_270m_base,capital:2,capital,chat_template,2,1081.3433837890625,20.737497329711914,0.17610429227352142
