layer,neuron,mean_abs_activation,activation_std,family_mean_std,sharedness,family_sensitivity,invariance_score,prompt_sensitive_score
10,232,0.16908482142857142,0.0011850049679454184,0.00020288838688964199,142.56670587264603,0.0011999136602671922,142.39584315527875,3.430534666716603e-05
9,880,0.16843959263392858,0.0020879056282616434,0.0007128192971506729,80.63532902350477,0.004231873600087842,80.29552849625635,0.00012006699203366264
5,1401,0.1678187779017857,0.002266620307297917,0.0006240101196041367,74.00655981148694,0.003718334795850644,73.73239807016114,0.00010472061567031336
0,1652,0.16764787946428572,0.0023947633093058017,0.0012784301655419576,69.97681232244244,0.007625640980286432,69.44723265910964,0.00021432610629628496
9,1350,0.16798967633928572,0.002779266819003665,0.0006909918214353527,60.42214192934418,0.004113274834609138,60.174627149806895,0.00011607949243601842
5,1457,0.16647251674107144,0.002842182005180298,0.0009477049557005481,58.55148085411251,0.0056928271490448755,58.220044205838924,0.00015776682910345586
16,1591,0.1679443359375,0.0029682778578168363,0.0010935388922970156,56.56066692962887,0.006511278721690553,56.19476713809226,0.0001836536630886516
5,501,0.16633998325892857,0.002988453758687599,0.0023566145986168322,55.642266676823766,0.014167372059767706,54.864974174642064,0.00039199923288167057
7,1688,0.16741071428571427,0.0030818529623848367,0.00046594729051798524,54.30382711350869,0.0027832418567960743,54.153105922429866,7.800456872510913e-05
17,1557,0.16689453125,0.0030932310255323424,0.0006101023885510571,53.9373207342483,0.003655594514613806,53.740865919582085,0.00010182275215173403
10,1165,0.16700613839285713,0.0032920560114623218,0.001239786264810153,50.714636438478315,0.007423552530393986,50.34092791566758,0.00020705191651844784
4,1909,0.16716657366071427,0.00372827660533463,0.0020921804754241635,44.8254692134091,0.012515468338796873,44.271392008413336,0.0003497426415565016
17,435,0.166357421875,0.0037148361950924,0.0024857950501248256,44.76984806130918,0.014942405813350565,44.1107276677751,0.0004135304558484024
5,630,0.16629813058035714,0.0037421807362240708,0.0023260028542191704,44.42695725884457,0.013986861182627928,43.81413503428313,0.00038680992638122304
11,1577,0.16651785714285713,0.003784885202604029,0.0012013573864855488,43.98386327940474,0.0072145425875395,43.6688127699288,0.0002000474576603168
15,398,0.16621442522321428,0.0037936281402237357,0.001362673589736336,43.80255958714681,0.008198237846495728,43.44637586424349,0.0002264960074848792
12,187,0.16651436941964284,0.004099389511749248,0.002006902126776041,40.60940282441775,0.01205235368825539,40.125792580219375,0.00033417804212705263
6,1226,0.1663539341517857,0.004209020153778483,0.0023935718689016435,39.51380945349714,0.014388343099686474,38.953335497482165,0.00039818009706683063
13,1982,0.16751708984375,0.004271257503504048,0.0012520039804437208,39.210438440649874,0.007473843461392789,38.919559743540326,0.0002097320632767234
